year;trimester;district_name;neighbourhood_name;average _rent;price
2014;2;Sarria-Sant Gervasi;Sant Gervasi - Galvany;average rent (euro/month);1006.56
2014;2;Sarria-Sant Gervasi;el Putxet i el Farro;average rent (euro/month);761.35
2014;2;Gracia;Vallcarca i els Penitents;average rent (euro/month);648.32
2014;2;Gracia;el Coll;average rent (euro/month);551.4
2014;2;Gracia;la Salut;average rent (euro/month);702.33
2014;2;Gracia;la Vila de Gracia;average rent (euro/month);673.79
2014;2;Gracia;el Camp d'en Grassot i Gracia Nova;average rent (euro/month);665.44
2014;2;Horta-Guinardo;el Baix Guinardo;average rent (euro/month);610.87
2014;2;Horta-Guinardo;Can Baro;average rent (euro/month);525.04
2014;2;Horta-Guinardo;el Guinardo;average rent (euro/month);564.1
2014;2;Horta-Guinardo;la Font d'en Fargues;average rent (euro/month);772.41
2014;2;Horta-Guinardo;el Carmel;average rent (euro/month);495.01
2014;2;Horta-Guinardo;la Teixonera;average rent (euro/month);476.94
2014;2;Horta-Guinardo;Sant Genis dels Agudells;average rent (euro/month);568.75
2014;2;Horta-Guinardo;Montbau;average rent (euro/month);535.88
2014;2;Horta-Guinardo;la Vall d'Hebron;average rent (euro/month);675.63
2014;2;Horta-Guinardo;Horta;average rent (euro/month);566.67
2014;2;Nou Barris;Vilapicina i la Torre Llobeta;average rent (euro/month);573.24
2014;2;Nou Barris;Porta;average rent (euro/month);517.06
2014;2;Nou Barris;el Turo de la Peira;average rent (euro/month);461.25
2014;2;Nou Barris;Can Peguera;average rent (euro/month);295.39
2014;2;Nou Barris;la Guineueta;average rent (euro/month);613.14
2014;2;Nou Barris;Canyelles;average rent (euro/month);474.29
2014;2;Nou Barris;les Roquetes;average rent (euro/month);448.6
2014;2;Nou Barris;Verdun;average rent (euro/month);465.56
2014;2;Nou Barris;la Prosperitat;average rent (euro/month);501.4
2014;2;Nou Barris;la Trinitat Nova;average rent (euro/month);449.31
2014;2;Nou Barris;Torre Baro;average rent (euro/month);320.21
2014;2;Nou Barris;Ciutat Meridiana;average rent (euro/month);406.17
2014;2;Sant Andreu;la Trinitat Vella;average rent (euro/month);407.26
2014;2;Sant Andreu;Baro de Viver;average rent (euro/month);231.4
2014;2;Sant Andreu;el Bon Pastor;average rent (euro/month);476.31
2014;2;Sant Andreu;Sant Andreu;average rent (euro/month);573.12
2014;2;Sant Andreu;la Sagrera;average rent (euro/month);622.71
2014;2;Sant Andreu;el Congres i els Indians;average rent (euro/month);556.26
2014;2;Sant Andreu;Navas;average rent (euro/month);590.17
2014;2;Sant Marti;el Camp de l'Arpa del Clot;average rent (euro/month);592.63
2014;2;Sant Marti;el Clot;average rent (euro/month);641.11
2014;2;Sant Marti;el Parc i la Llacuna del Poblenou;average rent (euro/month);678.23
2014;2;Sant Marti;la Vila Olimpica del Poblenou;average rent (euro/month);988.89
2014;2;Sant Marti;el Poblenou;average rent (euro/month);644.01
2014;2;Sant Marti;Diagonal Mar i el Front Maritim del Poblenou;average rent (euro/month);817.93
2014;2;Sant Marti;el Besos i el Maresme;average rent (euro/month);480.69
2014;2;Sant Marti;Provencals del Poblenou;average rent (euro/month);643.46
2014;2;Sant Marti;Sant Marti de Provencals;average rent (euro/month);641.75
2014;2;Sant Marti;la Verneda i la Pau;average rent (euro/month);569.14
2014;3;Ciutat Vella;el Raval;average rent (euro/month);576.45
2014;3;Ciutat Vella;Gothic Quarter;average rent (euro/month);790.74
2014;3;Ciutat Vella;la Barceloneta;average rent (euro/month);578.88
2014;3;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;average rent (euro/month);699.1
2014;3;Eixample;Fort Pienc;average rent (euro/month);719.84
2014;3;Eixample;Sagrada Familia;average rent (euro/month);697.69
2014;3;Eixample;la Dreta de l'Eixample;average rent (euro/month);934.55
2014;3;Eixample;l'Antiga Esquerra de l'Eixample;average rent (euro/month);869.72
2014;3;Eixample;la Nova Esquerra de l'Eixample;average rent (euro/month);746.78
2014;3;Eixample;Sant Antoni;average rent (euro/month);713.89
2014;3;Sants-Montjuic;el Poble Sec;average rent (euro/month);580.89
2014;3;Sants-Montjuic;la Marina de Port;average rent (euro/month);542.81
2014;3;Sants-Montjuic;la Font de la Guatlla;average rent (euro/month);630.89
2014;3;Sants-Montjuic;Hostafrancs;average rent (euro/month);605.58
2014;3;Sants-Montjuic;la Bordeta;average rent (euro/month);603.16
2014;3;Sants-Montjuic;Sants - Badal;average rent (euro/month);629.58
2014;3;Sants-Montjuic;Sants;average rent (euro/month);624.78
2014;3;Les Corts;les Corts;average rent (euro/month);786.29
2014;3;Les Corts;la Maternitat i Sant Ramon;average rent (euro/month);768.46
2014;3;Les Corts;Pedralbes;average rent (euro/month);1506.2
2014;3;Sarria-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes;average rent (euro/month);988.66
2014;3;Sarria-Sant Gervasi;Sarria;average rent (euro/month);1081.14
2014;3;Sarria-Sant Gervasi;les Tres Torres;average rent (euro/month);1386.13
2014;3;Sarria-Sant Gervasi;Sant Gervasi - la Bonanova;average rent (euro/month);963.57
2014;3;Sarria-Sant Gervasi;Sant Gervasi - Galvany;average rent (euro/month);1078.84
2014;3;Sarria-Sant Gervasi;el Putxet i el Farro;average rent (euro/month);766.33
2014;3;Gracia;Vallcarca i els Penitents;average rent (euro/month);642.66
2014;3;Gracia;el Coll;average rent (euro/month);537.15
2014;3;Gracia;la Salut;average rent (euro/month);684.28
2014;3;Gracia;la Vila de Gracia;average rent (euro/month);691.69
2014;3;Gracia;el Camp d'en Grassot i Gracia Nova;average rent (euro/month);711.14
2014;3;Horta-Guinardo;el Baix Guinardo;average rent (euro/month);613.17
2014;3;Horta-Guinardo;Can Baro;average rent (euro/month);536.04
2014;3;Horta-Guinardo;el Guinardo;average rent (euro/month);585.39
2014;3;Horta-Guinardo;la Font d'en Fargues;average rent (euro/month);703.15
2014;3;Horta-Guinardo;el Carmel;average rent (euro/month);498.79
2014;3;Horta-Guinardo;la Teixonera;average rent (euro/month);469.77
2014;3;Horta-Guinardo;Sant Genis dels Agudells;average rent (euro/month);542.51
2014;3;Horta-Guinardo;Montbau;average rent (euro/month);578.5
2014;3;Horta-Guinardo;la Vall d'Hebron;average rent (euro/month);715
2014;3;Horta-Guinardo;Horta;average rent (euro/month);562.86
2014;3;Nou Barris;Vilapicina i la Torre Llobeta;average rent (euro/month);567.26
2014;3;Nou Barris;Porta;average rent (euro/month);522.7
2014;3;Nou Barris;el Turo de la Peira;average rent (euro/month);459.42
2014;3;Nou Barris;Can Peguera;average rent (euro/month);145.45
2014;3;Nou Barris;la Guineueta;average rent (euro/month);607.74
2014;3;Nou Barris;Canyelles;average rent (euro/month);532.67
2014;3;Nou Barris;les Roquetes;average rent (euro/month);444.29
2014;3;Nou Barris;Verdun;average rent (euro/month);484.98
2014;3;Nou Barris;la Prosperitat;average rent (euro/month);479.48
2014;3;Nou Barris;la Trinitat Nova;average rent (euro/month);416.65
2014;3;Nou Barris;Ciutat Meridiana;average rent (euro/month);372.44
2014;3;Sant Andreu;la Trinitat Vella;average rent (euro/month);419.12
2014;3;Sant Andreu;el Bon Pastor;average rent (euro/month);503.93
2014;3;Sant Andreu;Sant Andreu;average rent (euro/month);593.22
2014;3;Sant Andreu;la Sagrera;average rent (euro/month);570.36
2014;3;Sant Andreu;el Congres i els Indians;average rent (euro/month);596.63
2014;3;Sant Andreu;Navas;average rent (euro/month);635.11
2014;3;Sant Marti;el Camp de l'Arpa del Clot;average rent (euro/month);604.83
2014;3;Sant Marti;el Clot;average rent (euro/month);607.62
2014;3;Sant Marti;el Parc i la Llacuna del Poblenou;average rent (euro/month);739.94
2014;3;Sant Marti;la Vila Olimpica del Poblenou;average rent (euro/month);1121.06
2014;3;Sant Marti;el Poblenou;average rent (euro/month);652.23
2014;3;Sant Marti;Diagonal Mar i el Front Maritim del Poblenou;average rent (euro/month);896.42
2014;3;Sant Marti;el Besos i el Maresme;average rent (euro/month);423.45
2014;3;Sant Marti;Provencals del Poblenou;average rent (euro/month);630.29
2014;3;Sant Marti;Sant Marti de Provencals;average rent (euro/month);614.55
2014;3;Sant Marti;la Verneda i la Pau;average rent (euro/month);569.84
2014;4;Ciutat Vella;el Raval;average rent (euro/month);597
2014;4;Ciutat Vella;Gothic Quarter;average rent (euro/month);761.68
2014;4;Ciutat Vella;la Barceloneta;average rent (euro/month);593.73
2014;4;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;average rent (euro/month);687.33
2014;4;Eixample;Fort Pienc;average rent (euro/month);735.99
2014;4;Eixample;Sagrada Familia;average rent (euro/month);687.26
2014;4;Eixample;la Dreta de l'Eixample;average rent (euro/month);975.96
2014;4;Eixample;l'Antiga Esquerra de l'Eixample;average rent (euro/month);848.56
2014;4;Eixample;la Nova Esquerra de l'Eixample;average rent (euro/month);753.61
2014;4;Eixample;Sant Antoni;average rent (euro/month);720.14
2014;4;Sants-Montjuic;el Poble Sec;average rent (euro/month);602.55
2014;4;Sants-Montjuic;la Marina de Port;average rent (euro/month);574.45
2014;4;Sants-Montjuic;la Font de la Guatlla;average rent (euro/month);679.58
2014;4;Sants-Montjuic;Hostafrancs;average rent (euro/month);603.86
2014;4;Sants-Montjuic;la Bordeta;average rent (euro/month);621.68
2014;4;Sants-Montjuic;Sants - Badal;average rent (euro/month);602.28
2014;4;Sants-Montjuic;Sants;average rent (euro/month);647.14
2014;4;Les Corts;les Corts;average rent (euro/month);802.23
2014;4;Les Corts;la Maternitat i Sant Ramon;average rent (euro/month);806.43
2014;4;Les Corts;Pedralbes;average rent (euro/month);1762.06
2014;4;Sarria-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes;average rent (euro/month);1754.44
2014;4;Sarria-Sant Gervasi;Sarria;average rent (euro/month);1004.37
2014;4;Sarria-Sant Gervasi;les Tres Torres;average rent (euro/month);1352.08
2014;4;Sarria-Sant Gervasi;Sant Gervasi - la Bonanova;average rent (euro/month);948.26
2014;4;Sarria-Sant Gervasi;Sant Gervasi - Galvany;average rent (euro/month);1047.5
2014;4;Sarria-Sant Gervasi;el Putxet i el Farro;average rent (euro/month);761.7
2014;4;Gracia;Vallcarca i els Penitents;average rent (euro/month);691.94
2014;4;Gracia;el Coll;average rent (euro/month);552.75
2014;4;Gracia;la Salut;average rent (euro/month);655.87
2014;4;Gracia;la Vila de Gracia;average rent (euro/month);681.25
2014;4;Gracia;el Camp d'en Grassot i Gracia Nova;average rent (euro/month);681.26
2014;4;Horta-Guinardo;el Baix Guinardo;average rent (euro/month);638.55
2014;4;Horta-Guinardo;Can Baro;average rent (euro/month);545.11
2014;4;Horta-Guinardo;el Guinardo;average rent (euro/month);590.31
2014;4;Horta-Guinardo;la Font d'en Fargues;average rent (euro/month);784.44
2014;4;Horta-Guinardo;el Carmel;average rent (euro/month);506.26
2014;4;Horta-Guinardo;la Teixonera;average rent (euro/month);506.77
2014;4;Horta-Guinardo;Sant Genis dels Agudells;average rent (euro/month);550.45
2014;4;Horta-Guinardo;Montbau;average rent (euro/month);544.47
2014;4;Horta-Guinardo;la Vall d'Hebron;average rent (euro/month);672.22
2014;4;Horta-Guinardo;Horta;average rent (euro/month);585.58
2014;4;Nou Barris;Vilapicina i la Torre Llobeta;average rent (euro/month);579.11
2014;4;Nou Barris;Porta;average rent (euro/month);552.56
2014;4;Nou Barris;el Turo de la Peira;average rent (euro/month);501.06
2014;4;Nou Barris;la Guineueta;average rent (euro/month);620.83
2014;4;Nou Barris;Canyelles;average rent (euro/month);566.36
2014;4;Nou Barris;les Roquetes;average rent (euro/month);450.4
2014;4;Nou Barris;Verdun;average rent (euro/month);502.41
2014;4;Nou Barris;la Prosperitat;average rent (euro/month);515.99
2014;4;Nou Barris;la Trinitat Nova;average rent (euro/month);420.98
2014;4;Nou Barris;Ciutat Meridiana;average rent (euro/month);360.94
2014;4;Sant Andreu;la Trinitat Vella;average rent (euro/month);400.76
2014;4;Sant Andreu;el Bon Pastor;average rent (euro/month);514.58
2014;4;Sant Andreu;Sant Andreu;average rent (euro/month);557.1
2014;4;Sant Andreu;la Sagrera;average rent (euro/month);616.27
2014;4;Sant Andreu;el Congres i els Indians;average rent (euro/month);607.77
2014;4;Sant Andreu;Navas;average rent (euro/month);647.84
2014;4;Sant Marti;el Camp de l'Arpa del Clot;average rent (euro/month);615.61
2014;4;Sant Marti;el Clot;average rent (euro/month);643.75
2014;4;Sant Marti;el Parc i la Llacuna del Poblenou;average rent (euro/month);634.12
2014;4;Sant Marti;la Vila Olimpica del Poblenou;average rent (euro/month);991.06
2014;4;Sant Marti;el Poblenou;average rent (euro/month);658.01
2014;4;Sant Marti;Diagonal Mar i el Front Maritim del Poblenou;average rent (euro/month);1130.29
2014;4;Sant Marti;el Besos i el Maresme;average rent (euro/month);504.19
2014;4;Sant Marti;Provencals del Poblenou;average rent (euro/month);649.21
2014;4;Sant Marti;Sant Marti de Provencals;average rent (euro/month);636.3
2014;4;Sant Marti;la Verneda i la Pau;average rent (euro/month);552.58
2014;1;Ciutat Vella;el Raval;average rent per surface (euro/m2);Okt 76
2014;1;Ciutat Vella;Gothic Quarter;average rent per surface (euro/m2);Okt 58
2014;1;Ciutat Vella;la Barceloneta;average rent per surface (euro/m2);14. Apr
2014;1;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;average rent per surface (euro/m2);11. Jan
2014;1;Eixample;Fort Pienc;average rent per surface (euro/m2);Okt 42
2014;1;Eixample;Sagrada Familia;average rent per surface (euro/m2);Okt 55
2014;1;Eixample;la Dreta de l'Eixample;average rent per surface (euro/m2);Sep 84
2014;1;Eixample;l'Antiga Esquerra de l'Eixample;average rent per surface (euro/m2);Okt 35
2014;1;Eixample;la Nova Esquerra de l'Eixample;average rent per surface (euro/m2);Okt 32
2014;1;Eixample;Sant Antoni;average rent per surface (euro/m2);Sep 77
2014;1;Sants-Montjuic;el Poble Sec;average rent per surface (euro/m2);Okt 18
2014;1;Sants-Montjuic;la Marina de Port;average rent per surface (euro/m2);Aug 34
2014;1;Sants-Montjuic;la Font de la Guatlla;average rent per surface (euro/m2);Okt 83
2014;1;Sants-Montjuic;Hostafrancs;average rent per surface (euro/m2);10. Apr
2014;1;Sants-Montjuic;la Bordeta;average rent per surface (euro/m2);Sep 46
2014;1;Sants-Montjuic;Sants - Badal;average rent per surface (euro/m2);Sep 94
2014;1;Sants-Montjuic;Sants;average rent per surface (euro/m2);Sep 89
2014;1;Les Corts;les Corts;average rent per surface (euro/m2);Nov 39
2014;1;Les Corts;la Maternitat i Sant Ramon;average rent per surface (euro/m2);10. Feb
2014;1;Les Corts;Pedralbes;average rent per surface (euro/m2);Nov 19
2014;1;Sarria-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes;average rent per surface (euro/m2);07. Sep
2014;1;Sarria-Sant Gervasi;Sarria;average rent per surface (euro/m2);Dez 62
2014;1;Sarria-Sant Gervasi;les Tres Torres;average rent per surface (euro/m2);13.27
2014;1;Sarria-Sant Gervasi;Sant Gervasi - la Bonanova;average rent per surface (euro/m2);Nov 46
2014;1;Sarria-Sant Gervasi;Sant Gervasi - Galvany;average rent per surface (euro/m2);12. Aug
2014;1;Sarria-Sant Gervasi;el Putxet i el Farro;average rent per surface (euro/m2);11. Jun
2014;1;Gracia;Vallcarca i els Penitents;average rent per surface (euro/m2);Okt 18
2014;1;Gracia;el Coll;average rent per surface (euro/m2);Sep 77
2014;1;Gracia;la Salut;average rent per surface (euro/m2);10. Feb
2014;1;Gracia;la Vila de Gracia;average rent per surface (euro/m2);Nov 59
2014;1;Gracia;el Camp d'en Grassot i Gracia Nova;average rent per surface (euro/m2);Okt 29
2014;1;Horta-Guinardo;el Baix Guinardo;average rent per surface (euro/m2);Sep 63
2014;1;Horta-Guinardo;Can Baro;average rent per surface (euro/m2);Sep 97
2014;1;Horta-Guinardo;el Guinardo;average rent per surface (euro/m2);Sep 35
2014;1;Horta-Guinardo;la Font d'en Fargues;average rent per surface (euro/m2);Sep 26
2014;1;Horta-Guinardo;el Carmel;average rent per surface (euro/m2);Aug 41
2014;1;Horta-Guinardo;la Teixonera;average rent per surface (euro/m2);Aug 52
2014;1;Horta-Guinardo;Sant Genis dels Agudells;average rent per surface (euro/m2);Jul 72
2014;1;Horta-Guinardo;Montbau;average rent per surface (euro/m2);Sep 48
2014;1;Horta-Guinardo;la Vall d'Hebron;average rent per surface (euro/m2);Okt 59
2014;1;Horta-Guinardo;Horta;average rent per surface (euro/m2);Aug 85
2014;1;Nou Barris;Vilapicina i la Torre Llobeta;average rent per surface (euro/m2);Aug 85
2014;1;Nou Barris;Porta;average rent per surface (euro/m2);Aug 58
2014;1;Nou Barris;el Turo de la Peira;average rent per surface (euro/m2);Jul 59
2014;1;Nou Barris;Can Peguera;average rent per surface (euro/m2);06. Mär
2014;1;Nou Barris;la Guineueta;average rent per surface (euro/m2);08. Nov
2014;1;Nou Barris;Canyelles;average rent per surface (euro/m2);Jul 35
2014;1;Nou Barris;les Roquetes;average rent per surface (euro/m2);Aug 53
2014;1;Nou Barris;Verdun;average rent per surface (euro/m2);09. Mär
2014;1;Nou Barris;la Prosperitat;average rent per surface (euro/m2);09. Mär
2014;1;Nou Barris;la Trinitat Nova;average rent per surface (euro/m2);Aug 96
2014;1;Nou Barris;Ciutat Meridiana;average rent per surface (euro/m2);Jun 23
2014;1;Sant Andreu;la Trinitat Vella;average rent per surface (euro/m2);Aug 28
2014;1;Sant Andreu;el Bon Pastor;average rent per surface (euro/m2);08. Sep
2014;1;Sant Andreu;Sant Andreu;average rent per surface (euro/m2);Sep 39
2014;1;Sant Andreu;la Sagrera;average rent per surface (euro/m2);Sep 28
2014;1;Sant Andreu;el Congres i els Indians;average rent per surface (euro/m2);Sep 21
2014;1;Sant Andreu;Navas;average rent per surface (euro/m2);09. Feb
2014;1;Sant Marti;el Camp de l'Arpa del Clot;average rent per surface (euro/m2);Sep 96
2014;1;Sant Marti;el Clot;average rent per surface (euro/m2);Sep 82
2014;1;Sant Marti;el Parc i la Llacuna del Poblenou;average rent per surface (euro/m2);11. Apr
2014;1;Sant Marti;la Vila Olimpica del Poblenou;average rent per surface (euro/m2);Dez 37
2014;1;Sant Marti;el Poblenou;average rent per surface (euro/m2);Nov 38
2014;1;Sant Marti;Diagonal Mar i el Front Maritim del Poblenou;average rent per surface (euro/m2);Okt 82
2014;1;Sant Marti;el Besos i el Maresme;average rent per surface (euro/m2);Aug 51
2014;1;Sant Marti;Provencals del Poblenou;average rent per surface (euro/m2);Sep 54
2014;1;Sant Marti;Sant Marti de Provencals;average rent per surface (euro/m2);Aug 73
2014;1;Sant Marti;la Verneda i la Pau;average rent per surface (euro/m2);Aug 34
2014;2;Ciutat Vella;el Raval;average rent per surface (euro/m2);Okt 52
2014;2;Ciutat Vella;Gothic Quarter;average rent per surface (euro/m2);Okt 18
2014;2;Ciutat Vella;la Barceloneta;average rent per surface (euro/m2);14.53
2014;2;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;average rent per surface (euro/m2);Nov 23
2014;2;Eixample;Fort Pienc;average rent per surface (euro/m2);10. Jun
2014;2;Eixample;Sagrada Familia;average rent per surface (euro/m2);Okt 59
2014;2;Eixample;la Dreta de l'Eixample;average rent per surface (euro/m2);Okt 63
2014;2;Eixample;l'Antiga Esquerra de l'Eixample;average rent per surface (euro/m2);Okt 98
2014;2;Eixample;la Nova Esquerra de l'Eixample;average rent per surface (euro/m2);Okt 63
2014;2;Eixample;Sant Antoni;average rent per surface (euro/m2);10. Apr
2014;2;Sants-Montjuic;el Poble Sec;average rent per surface (euro/m2);10. Mär
2014;2;Sants-Montjuic;la Marina de Port;average rent per surface (euro/m2);Jul 27
2014;2;Sants-Montjuic;la Font de la Guatlla;average rent per surface (euro/m2);Okt 55
2014;2;Sants-Montjuic;Hostafrancs;average rent per surface (euro/m2);10. Aug
2014;2;Sants-Montjuic;la Bordeta;average rent per surface (euro/m2);09. Jun
2014;2;Sants-Montjuic;Sants - Badal;average rent per surface (euro/m2);10. Jan
2014;2;Sants-Montjuic;Sants;average rent per surface (euro/m2);Okt 62
2014;2;Les Corts;les Corts;average rent per surface (euro/m2);11
2014;2;Les Corts;la Maternitat i Sant Ramon;average rent per surface (euro/m2);Okt 44
2014;2;Les Corts;Pedralbes;average rent per surface (euro/m2);Dez 52
2014;2;Sarria-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes;average rent per surface (euro/m2);Jun 25
2014;2;Sarria-Sant Gervasi;Sarria;average rent per surface (euro/m2);13.29
2014;2;Sarria-Sant Gervasi;les Tres Torres;average rent per surface (euro/m2);14. Apr
2014;2;Sarria-Sant Gervasi;Sant Gervasi - la Bonanova;average rent per surface (euro/m2);Nov 76
2014;2;Sarria-Sant Gervasi;Sant Gervasi - Galvany;average rent per surface (euro/m2);Nov 56
2014;2;Sarria-Sant Gervasi;el Putxet i el Farro;average rent per surface (euro/m2);Nov 32
2014;2;Gracia;Vallcarca i els Penitents;average rent per surface (euro/m2);Okt 17
2014;2;Gracia;el Coll;average rent per surface (euro/m2);Sep 81
2014;2;Gracia;la Salut;average rent per surface (euro/m2);Sep 82
2014;2;Gracia;la Vila de Gracia;average rent per surface (euro/m2);11. Feb
2014;2;Gracia;el Camp d'en Grassot i Gracia Nova;average rent per surface (euro/m2);Okt 72
2014;2;Horta-Guinardo;el Baix Guinardo;average rent per surface (euro/m2);09. Jul
2014;2;Horta-Guinardo;Can Baro;average rent per surface (euro/m2);Aug 95
2014;2;Horta-Guinardo;el Guinardo;average rent per surface (euro/m2);09. Dez
2014;2;Horta-Guinardo;la Font d'en Fargues;average rent per surface (euro/m2);Sep 31
2014;2;Horta-Guinardo;el Carmel;average rent per surface (euro/m2);9
2014;2;Horta-Guinardo;la Teixonera;average rent per surface (euro/m2);Aug 42
2014;2;Horta-Guinardo;Sant Genis dels Agudells;average rent per surface (euro/m2);Jul 92
2014;2;Horta-Guinardo;Montbau;average rent per surface (euro/m2);09. Feb
2014;2;Horta-Guinardo;la Vall d'Hebron;average rent per surface (euro/m2);Sep 78
2014;2;Horta-Guinardo;Horta;average rent per surface (euro/m2);Aug 67
2014;2;Nou Barris;Vilapicina i la Torre Llobeta;average rent per surface (euro/m2);Sep 19
2014;2;Nou Barris;Porta;average rent per surface (euro/m2);Aug 94
2014;2;Nou Barris;el Turo de la Peira;average rent per surface (euro/m2);Jul 96
2014;2;Nou Barris;Can Peguera;average rent per surface (euro/m2);Jun 57
2014;2;Nou Barris;la Guineueta;average rent per surface (euro/m2);Aug 15
2014;2;Nou Barris;Canyelles;average rent per surface (euro/m2);Mai 58
2014;2;Nou Barris;les Roquetes;average rent per surface (euro/m2);Aug 66
2014;2;Nou Barris;Verdun;average rent per surface (euro/m2);Sep 33
2014;2;Nou Barris;la Prosperitat;average rent per surface (euro/m2);09. Aug
2014;2;Nou Barris;la Trinitat Nova;average rent per surface (euro/m2);08. Jul
2014;2;Nou Barris;Torre Baro;average rent per surface (euro/m2);09. Jun
2014;2;Nou Barris;Ciutat Meridiana;average rent per surface (euro/m2);Jun 85
2014;2;Sant Andreu;la Trinitat Vella;average rent per surface (euro/m2);Jun 23
2014;2;Sant Andreu;Baro de Viver;average rent per surface (euro/m2);04. Mär
2014;2;Sant Andreu;el Bon Pastor;average rent per surface (euro/m2);Jul 86
2014;2;Sant Andreu;Sant Andreu;average rent per surface (euro/m2);Sep 33
2014;2;Sant Andreu;la Sagrera;average rent per surface (euro/m2);Sep 76
2014;2;Sant Andreu;el Congres i els Indians;average rent per surface (euro/m2);Sep 34
2014;2;Sant Andreu;Navas;average rent per surface (euro/m2);Aug 66
2014;2;Sant Marti;el Camp de l'Arpa del Clot;average rent per surface (euro/m2);Sep 61
2014;2;Sant Marti;el Clot;average rent per surface (euro/m2);10. Nov
2014;2;Sant Marti;el Parc i la Llacuna del Poblenou;average rent per surface (euro/m2);Okt 31
2014;2;Sant Marti;la Vila Olimpica del Poblenou;average rent per surface (euro/m2);14.44
2014;2;Sant Marti;el Poblenou;average rent per surface (euro/m2);Okt 36
2014;2;Sant Marti;Diagonal Mar i el Front Maritim del Poblenou;average rent per surface (euro/m2);10. Jul
2014;2;Sant Marti;el Besos i el Maresme;average rent per surface (euro/m2);07. Aug
2014;2;Sant Marti;Provencals del Poblenou;average rent per surface (euro/m2);10. Jan
2014;2;Sant Marti;Sant Marti de Provencals;average rent per surface (euro/m2);Sep 41
2014;2;Sant Marti;la Verneda i la Pau;average rent per surface (euro/m2);Aug 26
2014;3;Ciutat Vella;el Raval;average rent per surface (euro/m2);Sep 84
2014;3;Ciutat Vella;Gothic Quarter;average rent per surface (euro/m2);Okt 99
2014;3;Ciutat Vella;la Barceloneta;average rent per surface (euro/m2);15.54
2014;3;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;average rent per surface (euro/m2);Nov 59
2014;3;Eixample;Fort Pienc;average rent per surface (euro/m2);Sep 64
2014;3;Eixample;Sagrada Familia;average rent per surface (euro/m2);10. Apr
2014;3;Eixample;la Dreta de l'Eixample;average rent per surface (euro/m2);Sep 96
2014;3;Eixample;l'Antiga Esquerra de l'Eixample;average rent per surface (euro/m2);Okt 33
2014;3;Eixample;la Nova Esquerra de l'Eixample;average rent per surface (euro/m2);Okt 31
2014;3;Eixample;Sant Antoni;average rent per surface (euro/m2);Sep 97
2014;3;Sants-Montjuic;el Poble Sec;average rent per surface (euro/m2);10. Aug
2014;3;Sants-Montjuic;la Marina de Port;average rent per surface (euro/m2);Jul 86
2014;3;Sants-Montjuic;la Font de la Guatlla;average rent per surface (euro/m2);10. Apr
2014;3;Sants-Montjuic;Hostafrancs;average rent per surface (euro/m2);Sep 93
2014;3;Sants-Montjuic;la Bordeta;average rent per surface (euro/m2);Aug 85
2014;3;Sants-Montjuic;Sants - Badal;average rent per surface (euro/m2);Sep 98
2014;3;Sants-Montjuic;Sants;average rent per surface (euro/m2);Sep 82
2014;3;Les Corts;les Corts;average rent per surface (euro/m2);Okt 91
2014;3;Les Corts;la Maternitat i Sant Ramon;average rent per surface (euro/m2);Okt 44
2014;3;Les Corts;Pedralbes;average rent per surface (euro/m2);12. Jun
2014;3;Sarria-Sant Gervasi;Vallvidrera, el Tibidabo i les Planes;average rent per surface (euro/m2);Aug 78
2014;3;Sarria-Sant Gervasi;Sarria;average rent per surface (euro/m2);14.64
2014;3;Sarria-Sant Gervasi;les Tres Torres;average rent per surface (euro/m2);13.38
2014;3;Sarria-Sant Gervasi;Sant Gervasi - la Bonanova;average rent per surface (euro/m2);Nov 57
2014;3;Sarria-Sant Gervasi;Sant Gervasi - Galvany;average rent per surface (euro/m2);Nov 54
2014;3;Sarria-Sant Gervasi;el Putxet i el Farro;average rent per surface (euro/m2);Okt 76
2014;3;Gracia;Vallcarca i els Penitents;average rent per surface (euro/m2);10. Aug
2014;3;Gracia;el Coll;average rent per surface (euro/m2);Aug 85
2014;3;Gracia;la Salut;average rent per surface (euro/m2);Sep 49
2014;3;Gracia;la Vila de Gracia;average rent per surface (euro/m2);11. Jan
2014;3;Gracia;el Camp d'en Grassot i Gracia Nova;average rent per surface (euro/m2);Okt 45
2014;3;Horta-Guinardo;el Baix Guinardo;average rent per surface (euro/m2);Sep 26
2014;3;Horta-Guinardo;Can Baro;average rent per surface (euro/m2);Sep 18
2014;3;Horta-Guinardo;el Guinardo;average rent per surface (euro/m2);Sep 26
2014;3;Horta-Guinardo;la Font d'en Fargues;average rent per surface (euro/m2);Sep 58
2014;3;Horta-Guinardo;el Carmel;average rent per surface (euro/m2);Aug 47
2014;3;Horta-Guinardo;la Teixonera;average rent per surface (euro/m2);Jul 62
2014;3;Horta-Guinardo;Sant Genis dels Agudells;average rent per surface (euro/m2);Jul 71
