id,name,created,modified,core_type,core_type_name,body,addresses_district_id,addresses_district_name,addresses_neighborhood_id,addresses_neighborhood_name,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_town,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_asia_id,geo_imi_x,geo_imi_y,values_value
﻿99400477448,La Plaça del Sortidor,2017-02-08T11:13:44+01:00,2021-09-09T02:16:18.241138+02:00,place,Equipament,<p></p>,03,Sants-Montjuïc,11,el Poble-sec,Pl Sortidor,4,,BARCELONA,62089758,Espais urbans,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Espais urbans,0040103004029001,30029407.525417104,80664688.30610439,
﻿99400477448,La Plaça del Sortidor,2017-02-08T11:13:44+01:00,2021-09-09T02:16:18.241138+02:00,place,Equipament,<p></p>,03,Sants-Montjuïc,11,el Poble-sec,Pl Sortidor,4,,BARCELONA,62089770,Nivell 4,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 4,0040103004029013,30029407.525417104,80664688.30610439,
﻿99400477465,Conjunt de Torretes al carrer Verdi,2017-02-08T12:09:47+01:00,2022-09-17T08:51:39.092589+02:00,place,Equipament,"<p>Al final del segle XIX, Gràcia creixia amb torretes familiars de planta baixa i un pis. </p><p>Aquest conjunt de cinc torres permet fer-nos una idea de com eren. Les dels números 146 al 150 presenten grans finestrals enreixats que daten del 1873 i la del número 152, amb decoració modernista, és posterior, del 1910</p>",06,Gràcia,31,la Vila de Gràcia,C Verdi,144,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,29330288.50326559,84541177.3865316,
﻿99400477465,Conjunt de Torretes al carrer Verdi,2017-02-08T12:09:47+01:00,2022-09-17T08:51:39.092589+02:00,place,Equipament,"<p>Al final del segle XIX, Gràcia creixia amb torretes familiars de planta baixa i un pis. </p><p>Aquest conjunt de cinc torres permet fer-nos una idea de com eren. Les dels números 146 al 150 presenten grans finestrals enreixats que daten del 1873 i la del número 152, amb decoració modernista, és posterior, del 1910</p>",06,Gràcia,31,la Vila de Gràcia,C Verdi,144,,BARCELONA,62089770,Nivell 4,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 4,0040103004029013,29330288.50326559,84541177.3865316,
﻿99400477465,Conjunt de Torretes al carrer Verdi,2017-02-08T12:09:47+01:00,2022-09-17T08:51:39.092589+02:00,place,Equipament,"<p>Al final del segle XIX, Gràcia creixia amb torretes familiars de planta baixa i un pis. </p><p>Aquest conjunt de cinc torres permet fer-nos una idea de com eren. Les dels números 146 al 150 presenten grans finestrals enreixats que daten del 1873 i la del número 152, amb decoració modernista, és posterior, del 1910</p>",06,Gràcia,31,la Vila de Gràcia,C Verdi,144,,BARCELONA,62089761,Patrimoni cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Patrimoni cultural,0040103004029004,29330288.50326559,84541177.3865316,
﻿92086009468,Mercat Encants Barcelona - Fira de Bellcaire,1984-12-28T00:00:00+01:00,2022-12-02T16:09:35.513790+01:00,place,Equipament,"<p><strong style=""color: rgb(102, 102, 102);"">Un dels mercats més antics d'Europa s'ha traslladat a un edifici de nova construcció, obra del despatx d'arquitectura B 720 Fermín Vázquez, a la mateixa zona de la plaça de les Glòries i mantenint el seu esperit de venda a l'aire lliure.</strong></p><p><span style=""color: rgb(102, 102, 102);"">Encants Barcelona acull un total de 283 negocis. Teniu tots els detalls a la&nbsp;</span><a href=""https://encantsbarcelona.com/"" target=""_blank"" style=""color: green;"">pàgina web dels comerciants dels Encants</a><span style=""color: rgb(102, 102, 102);"">, tot i que a continuació podeu veure l'oferta de forma resumida.</span></p><p><span style=""color: rgb(102, 102, 102);"">En el nou mercat hi ha:</span></p><p><span style=""color: rgb(102, 102, 102);"">·78 botigues</span></p><p><span style=""color: rgb(102, 102, 102);"">·156 parades</span></p><p><span style=""color: rgb(102, 102, 102);"">·40 espais de subhasta</span></p><p><span style=""color: rgb(102, 102, 102);"">·2 bars</span></p><p><span style=""color: rgb(102, 102, 102);"">·6 botigues de menjar i beure (anomenades ""Street Food"")</span></p><p><span style=""color: rgb(102, 102, 102);"">·1 restaurant</span></p><p>· Sala polivalent</p><p><span style=""color: rgb(102, 102, 102);"">Els productes a la venda són antiguitats i col·leccionisme, calçats, joieria, parament per a la llar, roba usada i antiga, artesania i forja, electrodomèstics, material elèctric, perfumeria i cosmètica, tendals i confecció, articles per a mascotes, ferreteria i maquinària, mobiliari nou i decoració, recanvis i accessoris, tèxtil i moda, joguines, papereria i manualitats, restes i liquidacions, bars i serveis.</span></p>",02,Eixample,05,el Fort Pienc,Carrer de los Castillejos,158,,Barcelona,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,32024605.67748232,83804977.50337887,934132328
﻿92086009468,Mercat Encants Barcelona - Fira de Bellcaire,1984-12-28T00:00:00+01:00,2022-12-02T16:09:35.513790+01:00,place,Equipament,"<p><strong style=""color: rgb(102, 102, 102);"">Un dels mercats més antics d'Europa s'ha traslladat a un edifici de nova construcció, obra del despatx d'arquitectura B 720 Fermín Vázquez, a la mateixa zona de la plaça de les Glòries i mantenint el seu esperit de venda a l'aire lliure.</strong></p><p><span style=""color: rgb(102, 102, 102);"">Encants Barcelona acull un total de 283 negocis. Teniu tots els detalls a la&nbsp;</span><a href=""https://encantsbarcelona.com/"" target=""_blank"" style=""color: green;"">pàgina web dels comerciants dels Encants</a><span style=""color: rgb(102, 102, 102);"">, tot i que a continuació podeu veure l'oferta de forma resumida.</span></p><p><span style=""color: rgb(102, 102, 102);"">En el nou mercat hi ha:</span></p><p><span style=""color: rgb(102, 102, 102);"">·78 botigues</span></p><p><span style=""color: rgb(102, 102, 102);"">·156 parades</span></p><p><span style=""color: rgb(102, 102, 102);"">·40 espais de subhasta</span></p><p><span style=""color: rgb(102, 102, 102);"">·2 bars</span></p><p><span style=""color: rgb(102, 102, 102);"">·6 botigues de menjar i beure (anomenades ""Street Food"")</span></p><p><span style=""color: rgb(102, 102, 102);"">·1 restaurant</span></p><p>· Sala polivalent</p><p><span style=""color: rgb(102, 102, 102);"">Els productes a la venda són antiguitats i col·leccionisme, calçats, joieria, parament per a la llar, roba usada i antiga, artesania i forja, electrodomèstics, material elèctric, perfumeria i cosmètica, tendals i confecció, articles per a mascotes, ferreteria i maquinària, mobiliari nou i decoració, recanvis i accessoris, tèxtil i moda, joguines, papereria i manualitats, restes i liquidacions, bars i serveis.</span></p>",02,Eixample,05,el Fort Pienc,Carrer de los Castillejos,158,,Barcelona,62089768,Nivell 2,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 2,0040103004029011,32024605.67748232,83804977.50337887,934132328
﻿92086009468,Mercat Encants Barcelona - Fira de Bellcaire,1984-12-28T00:00:00+01:00,2022-12-02T16:09:35.513790+01:00,place,Equipament,"<p><strong style=""color: rgb(102, 102, 102);"">Un dels mercats més antics d'Europa s'ha traslladat a un edifici de nova construcció, obra del despatx d'arquitectura B 720 Fermín Vázquez, a la mateixa zona de la plaça de les Glòries i mantenint el seu esperit de venda a l'aire lliure.</strong></p><p><span style=""color: rgb(102, 102, 102);"">Encants Barcelona acull un total de 283 negocis. Teniu tots els detalls a la&nbsp;</span><a href=""https://encantsbarcelona.com/"" target=""_blank"" style=""color: green;"">pàgina web dels comerciants dels Encants</a><span style=""color: rgb(102, 102, 102);"">, tot i que a continuació podeu veure l'oferta de forma resumida.</span></p><p><span style=""color: rgb(102, 102, 102);"">En el nou mercat hi ha:</span></p><p><span style=""color: rgb(102, 102, 102);"">·78 botigues</span></p><p><span style=""color: rgb(102, 102, 102);"">·156 parades</span></p><p><span style=""color: rgb(102, 102, 102);"">·40 espais de subhasta</span></p><p><span style=""color: rgb(102, 102, 102);"">·2 bars</span></p><p><span style=""color: rgb(102, 102, 102);"">·6 botigues de menjar i beure (anomenades ""Street Food"")</span></p><p><span style=""color: rgb(102, 102, 102);"">·1 restaurant</span></p><p>· Sala polivalent</p><p><span style=""color: rgb(102, 102, 102);"">Els productes a la venda són antiguitats i col·leccionisme, calçats, joieria, parament per a la llar, roba usada i antiga, artesania i forja, electrodomèstics, material elèctric, perfumeria i cosmètica, tendals i confecció, articles per a mascotes, ferreteria i maquinària, mobiliari nou i decoració, recanvis i accessoris, tèxtil i moda, joguines, papereria i manualitats, restes i liquidacions, bars i serveis.</span></p>",02,Eixample,05,el Fort Pienc,Carrer de los Castillejos,158,,Barcelona,62089762,Per fer compres,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Per fer compres,0040103004029005,32024605.67748232,83804977.50337887,934132328
﻿92086009471,Cementiri Les Corts,1985-03-28T00:00:00+01:00,2021-10-06T13:28:05.607019+02:00,place,Equipament,"<p>En atenció a les mesures de contenció de la pandèmia i per tal d'evitar contagis i garantir la continuïtat dels serveis, la Generalitat ha establert la limitació d'un 50% de l'aforament als serveis d'incineració i cerimònies de comiat en espais tancats.</p><p>D'altra banda, durant els serveis  d'inhumació i cerimònies a peu de sepultura no hi ha límit de persones, sempre que es segueixin les recomanacions dictades per les autoritats sanitàries en relació a l'us de la mascareta i respectant la distància de seguretat.</p>",04,Les Corts,20,la Maternitat i Sant Ramon,Avinguda de Joan XXIII,3,,Barcelona,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,26655865.024458677,81870504.12457623,934841999
﻿92086009471,Cementiri Les Corts,1985-03-28T00:00:00+01:00,2021-10-06T13:28:05.607019+02:00,place,Equipament,"<p>En atenció a les mesures de contenció de la pandèmia i per tal d'evitar contagis i garantir la continuïtat dels serveis, la Generalitat ha establert la limitació d'un 50% de l'aforament als serveis d'incineració i cerimònies de comiat en espais tancats.</p><p>D'altra banda, durant els serveis  d'inhumació i cerimònies a peu de sepultura no hi ha límit de persones, sempre que es segueixin les recomanacions dictades per les autoritats sanitàries en relació a l'us de la mascareta i respectant la distància de seguretat.</p>",04,Les Corts,20,la Maternitat i Sant Ramon,Avinguda de Joan XXIII,3,,Barcelona,62089758,Espais urbans,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Espais urbans,0040103004029001,26655865.024458677,81870504.12457623,934841999
﻿92086009471,Cementiri Les Corts,1985-03-28T00:00:00+01:00,2021-10-06T13:28:05.607019+02:00,place,Equipament,"<p>En atenció a les mesures de contenció de la pandèmia i per tal d'evitar contagis i garantir la continuïtat dels serveis, la Generalitat ha establert la limitació d'un 50% de l'aforament als serveis d'incineració i cerimònies de comiat en espais tancats.</p><p>D'altra banda, durant els serveis  d'inhumació i cerimònies a peu de sepultura no hi ha límit de persones, sempre que es segueixin les recomanacions dictades per les autoritats sanitàries en relació a l'us de la mascareta i respectant la distància de seguretat.</p>",04,Les Corts,20,la Maternitat i Sant Ramon,Avinguda de Joan XXIII,3,,Barcelona,62089769,Nivell 3,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 3,0040103004029012,26655865.024458677,81870504.12457623,934841999
﻿92086009472,Cementiri Sarrià,1985-03-28T00:00:00+01:00,2021-10-06T13:27:14.412765+02:00,place,Equipament,"<p>En atenció a les mesures de contenció de la pandèmia i per tal d'evitar contagis i garantir la continuïtat dels serveis, la Generalitat ha establert la limitació d'un 50% de l'aforament als serveis d'incineració i cerimònies de comiat en espais tancats.</p><p>D'altra banda, durant els serveis  d'inhumació i cerimònies a peu de sepultura no hi ha límit de persones, sempre que es segueixin les recomanacions dictades per les autoritats sanitàries en relació a l'us de la mascareta i respectant la distància de seguretat.</p>",05,Sarrià-Sant Gervasi,24,les Tres Torres,Camí del Cementiri de Sarrià,10,,Barcelona,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,27171163.911054842,83845924.38631412,934841999
﻿92086009472,Cementiri Sarrià,1985-03-28T00:00:00+01:00,2021-10-06T13:27:14.412765+02:00,place,Equipament,"<p>En atenció a les mesures de contenció de la pandèmia i per tal d'evitar contagis i garantir la continuïtat dels serveis, la Generalitat ha establert la limitació d'un 50% de l'aforament als serveis d'incineració i cerimònies de comiat en espais tancats.</p><p>D'altra banda, durant els serveis  d'inhumació i cerimònies a peu de sepultura no hi ha límit de persones, sempre que es segueixin les recomanacions dictades per les autoritats sanitàries en relació a l'us de la mascareta i respectant la distància de seguretat.</p>",05,Sarrià-Sant Gervasi,24,les Tres Torres,Camí del Cementiri de Sarrià,10,,Barcelona,62089758,Espais urbans,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Espais urbans,0040103004029001,27171163.911054842,83845924.38631412,934841999
﻿92086009472,Cementiri Sarrià,1985-03-28T00:00:00+01:00,2021-10-06T13:27:14.412765+02:00,place,Equipament,"<p>En atenció a les mesures de contenció de la pandèmia i per tal d'evitar contagis i garantir la continuïtat dels serveis, la Generalitat ha establert la limitació d'un 50% de l'aforament als serveis d'incineració i cerimònies de comiat en espais tancats.</p><p>D'altra banda, durant els serveis  d'inhumació i cerimònies a peu de sepultura no hi ha límit de persones, sempre que es segueixin les recomanacions dictades per les autoritats sanitàries en relació a l'us de la mascareta i respectant la distància de seguretat.</p>",05,Sarrià-Sant Gervasi,24,les Tres Torres,Camí del Cementiri de Sarrià,10,,Barcelona,62089769,Nivell 3,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 3,0040103004029012,27171163.911054842,83845924.38631412,934841999
﻿92086009474,Cementiri Poblenou,1985-03-28T00:00:00+01:00,2021-10-06T13:27:28.425932+02:00,place,Equipament,"<p>En atenció a les mesures de contenció de la pandèmia i per tal d'evitar contagis i garantir la continuïtat dels serveis, la Generalitat ha establert la limitació d'un 50% de l'aforament als serveis d'incineració i cerimònies de comiat en espais tancats.</p><p>D'altra banda, durant els serveis  d'inhumació i cerimònies a peu de sepultura no hi ha límit de persones, sempre que es segueixin les recomanacions dictades per les autoritats sanitàries en relació a l'us de la mascareta i respectant la distància de seguretat.</p>",10,Sant Martí,68,el Poblenou,Avinguda d'Icària,204,,Barcelona,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,33312605.297699977,83074616.05376564,934841999
﻿92086009474,Cementiri Poblenou,1985-03-28T00:00:00+01:00,2021-10-06T13:27:28.425932+02:00,place,Equipament,"<p>En atenció a les mesures de contenció de la pandèmia i per tal d'evitar contagis i garantir la continuïtat dels serveis, la Generalitat ha establert la limitació d'un 50% de l'aforament als serveis d'incineració i cerimònies de comiat en espais tancats.</p><p>D'altra banda, durant els serveis  d'inhumació i cerimònies a peu de sepultura no hi ha límit de persones, sempre que es segueixin les recomanacions dictades per les autoritats sanitàries en relació a l'us de la mascareta i respectant la distància de seguretat.</p>",10,Sant Martí,68,el Poblenou,Avinguda d'Icària,204,,Barcelona,62089769,Nivell 3,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 3,0040103004029012,33312605.297699977,83074616.05376564,934841999
﻿92086009474,Cementiri Poblenou,1985-03-28T00:00:00+01:00,2021-10-06T13:27:28.425932+02:00,place,Equipament,"<p>En atenció a les mesures de contenció de la pandèmia i per tal d'evitar contagis i garantir la continuïtat dels serveis, la Generalitat ha establert la limitació d'un 50% de l'aforament als serveis d'incineració i cerimònies de comiat en espais tancats.</p><p>D'altra banda, durant els serveis  d'inhumació i cerimònies a peu de sepultura no hi ha límit de persones, sempre que es segueixin les recomanacions dictades per les autoritats sanitàries en relació a l'us de la mascareta i respectant la distància de seguretat.</p>",10,Sant Martí,68,el Poblenou,Avinguda d'Icària,204,,Barcelona,62089761,Patrimoni cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Patrimoni cultural,0040103004029004,33312605.297699977,83074616.05376564,934841999
﻿99400030841,Fundació Barcelona Media - Centre d'Innovació,2002-12-21T10:39:26+01:00,2022-09-17T06:00:20.526644+02:00,place,Equipament,,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Av Diagonal,177,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,32696817.224085215,84171920.48431653,932381400
﻿99400030841,Fundació Barcelona Media - Centre d'Innovació,2002-12-21T10:39:26+01:00,2022-09-17T06:00:20.526644+02:00,place,Equipament,,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Av Diagonal,177,,BARCELONA,62089757,Espais d'estudi i recerca,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Espais d'estudi i recerca,0040103004029000,32696817.224085215,84171920.48431653,932381400
﻿99400030841,Fundació Barcelona Media - Centre d'Innovació,2002-12-21T10:39:26+01:00,2022-09-17T06:00:20.526644+02:00,place,Equipament,,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Av Diagonal,177,,BARCELONA,62089769,Nivell 3,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 3,0040103004029012,32696817.224085215,84171920.48431653,932381400
﻿93048101618,Elisava Escola Universitaria de Disseny i Enginyeria de Barcelona,1993-02-17T00:00:00+01:00,2022-09-17T05:00:45.542216+02:00,place,Equipament,,01,Ciutat Vella,02,el Barri Gòtic,C la Rambla,30,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,31197931.060813718,81306435.71217358,933174715
﻿93048101618,Elisava Escola Universitaria de Disseny i Enginyeria de Barcelona,1993-02-17T00:00:00+01:00,2022-09-17T05:00:45.542216+02:00,place,Equipament,,01,Ciutat Vella,02,el Barri Gòtic,C la Rambla,30,,BARCELONA,62089757,Espais d'estudi i recerca,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Espais d'estudi i recerca,0040103004029000,31197931.060813718,81306435.71217358,933174715
﻿93048101618,Elisava Escola Universitaria de Disseny i Enginyeria de Barcelona,1993-02-17T00:00:00+01:00,2022-09-17T05:00:45.542216+02:00,place,Equipament,,01,Ciutat Vella,02,el Barri Gòtic,C la Rambla,30,,BARCELONA,62089769,Nivell 3,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 3,0040103004029012,31197931.060813718,81306435.71217358,933174715
﻿1016104016,Casa Serra,2001-01-16T00:00:00+01:00,2022-09-17T02:21:19.682692+02:00,place,Equipament,,02,Eixample,07,la Dreta de l'Eixample,Rbla Catalunya,126,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,29666930.05519087,83223941.78171456,
﻿1016104016,Casa Serra,2001-01-16T00:00:00+01:00,2022-09-17T02:21:19.682692+02:00,place,Equipament,,02,Eixample,07,la Dreta de l'Eixample,Rbla Catalunya,126,,BARCELONA,62089769,Nivell 3,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 3,0040103004029012,29666930.05519087,83223941.78171456,
﻿1016104016,Casa Serra,2001-01-16T00:00:00+01:00,2022-09-17T02:21:19.682692+02:00,place,Equipament,,02,Eixample,07,la Dreta de l'Eixample,Rbla Catalunya,126,,BARCELONA,62089761,Patrimoni cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Patrimoni cultural,0040103004029004,29666930.05519087,83223941.78171456,
﻿92086003023,Bosque Multicines,1984-05-30T00:00:00+02:00,2021-10-22T11:14:05.086304+02:00,place,Equipament,,06,Gràcia,31,la Vila de Gràcia,Rambla de Prat,16,,Barcelona,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,29187279.375569314,83869227.66391933,932172642
﻿92086003023,Bosque Multicines,1984-05-30T00:00:00+02:00,2021-10-22T11:14:05.086304+02:00,place,Equipament,,06,Gràcia,31,la Vila de Gràcia,Rambla de Prat,16,,Barcelona,62089770,Nivell 4,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 4,0040103004029013,29187279.375569314,83869227.66391933,932172642
﻿92086003023,Bosque Multicines,1984-05-30T00:00:00+02:00,2021-10-22T11:14:05.086304+02:00,place,Equipament,,06,Gràcia,31,la Vila de Gràcia,Rambla de Prat,16,,Barcelona,62089761,Patrimoni cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Patrimoni cultural,0040103004029004,29187279.375569314,83869227.66391933,932172642
﻿1156122226,Fàbrica de Creació La Escocesa,2001-06-05T00:00:00+02:00,2022-01-07T11:58:39.560385+01:00,place,Equipament,,10,Sant Martí,71,Provençals del Poblenou,Carrer de Pere IV,345,,Barcelona,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,33554259.83619399,84924567.28033814,-
﻿1156122226,Fàbrica de Creació La Escocesa,2001-06-05T00:00:00+02:00,2022-01-07T11:58:39.560385+01:00,place,Equipament,,10,Sant Martí,71,Provençals del Poblenou,Carrer de Pere IV,345,,Barcelona,62089757,Espais d'estudi i recerca,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Espais d'estudi i recerca,0040103004029000,33554259.83619399,84924567.28033814,-
﻿1156122226,Fàbrica de Creació La Escocesa,2001-06-05T00:00:00+02:00,2022-01-07T11:58:39.560385+01:00,place,Equipament,,10,Sant Martí,71,Provençals del Poblenou,Carrer de Pere IV,345,,Barcelona,62089769,Nivell 3,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 3,0040103004029012,33554259.83619399,84924567.28033814,-
﻿99400387406,El Congrés i els Indians,2015-05-26T13:45:37+02:00,2021-09-09T02:14:43.635593+02:00,place,Equipament,<p></p>,09,Sant Andreu,62,el Congrés i els Indians,C Pinar del Río,56,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,31584477.226132,86208539.83707446,
﻿99400387406,El Congrés i els Indians,2015-05-26T13:45:37+02:00,2021-09-09T02:14:43.635593+02:00,place,Equipament,<p></p>,09,Sant Andreu,62,el Congrés i els Indians,C Pinar del Río,56,,BARCELONA,62089758,Espais urbans,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Espais urbans,0040103004029001,31584477.226132,86208539.83707446,
﻿99400387406,El Congrés i els Indians,2015-05-26T13:45:37+02:00,2021-09-09T02:14:43.635593+02:00,place,Equipament,<p></p>,09,Sant Andreu,62,el Congrés i els Indians,C Pinar del Río,56,,BARCELONA,62089769,Nivell 3,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 3,0040103004029012,31584477.226132,86208539.83707446,
﻿99400387409,El Quadrat d'Or,2015-05-26T14:07:05+02:00,2021-09-09T02:14:43.745820+02:00,place,Equipament,<p></p>,02,Eixample,07,la Dreta de l'Eixample,C Consell de Cent,353,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,30403483.552791238,82788432.98920336,
﻿99400387409,El Quadrat d'Or,2015-05-26T14:07:05+02:00,2021-09-09T02:14:43.745820+02:00,place,Equipament,<p></p>,02,Eixample,07,la Dreta de l'Eixample,C Consell de Cent,353,,BARCELONA,62089758,Espais urbans,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Espais urbans,0040103004029001,30403483.552791238,82788432.98920336,
﻿99400387409,El Quadrat d'Or,2015-05-26T14:07:05+02:00,2021-09-09T02:14:43.745820+02:00,place,Equipament,<p></p>,02,Eixample,07,la Dreta de l'Eixample,C Consell de Cent,353,,BARCELONA,62089767,Nivell 1,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 1,0040103004029010,30403483.552791238,82788432.98920336,
﻿99400387418,El 22@,2015-05-26T16:30:01+02:00,2021-09-09T02:14:50.963159+02:00,place,Equipament,<p></p>,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,C Roc Boronat,113,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,32842505.070519634,83897742.30766855,
﻿99400387418,El 22@,2015-05-26T16:30:01+02:00,2021-09-09T02:14:50.963159+02:00,place,Equipament,<p></p>,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,C Roc Boronat,113,,BARCELONA,62089767,Nivell 1,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 1,0040103004029010,32842505.070519634,83897742.30766855,
﻿99400387418,El 22@,2015-05-26T16:30:01+02:00,2021-09-09T02:14:50.963159+02:00,place,Equipament,<p></p>,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,C Roc Boronat,113,,BARCELONA,62089764,Per fer negocis,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Per fer negocis,0040103004029007,32842505.070519634,83897742.30766855,
﻿92086008869,Centre Cívic Casa Golferichs,1984-12-10T00:00:00+01:00,2022-06-17T13:58:43.142222+02:00,place,Equipament,,02,Eixample,09,la Nova Esquerra de l'Eixample,Gran Via de les Corts Catalanes,491,,Barcelona,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,29556761.534063727,81584188.61453515,933237790
﻿92086008869,Centre Cívic Casa Golferichs,1984-12-10T00:00:00+01:00,2022-06-17T13:58:43.142222+02:00,place,Equipament,,02,Eixample,09,la Nova Esquerra de l'Eixample,Gran Via de les Corts Catalanes,491,,Barcelona,62089769,Nivell 3,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 3,0040103004029012,29556761.534063727,81584188.61453515,933237790
﻿92086008869,Centre Cívic Casa Golferichs,1984-12-10T00:00:00+01:00,2022-06-17T13:58:43.142222+02:00,place,Equipament,,02,Eixample,09,la Nova Esquerra de l'Eixample,Gran Via de les Corts Catalanes,491,,Barcelona,62089761,Patrimoni cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Patrimoni cultural,0040103004029004,29556761.534063727,81584188.61453515,933237790
﻿99400387422,L'Estació de La Sagrera,2015-05-26T16:42:51+02:00,2021-09-09T02:14:50.344735+02:00,place,Equipament,<p></p>,09,Sant Andreu,61,la Sagrera,C Hondures,76,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,32189156.152658165,86119549.64028391,932740801
﻿99400387422,L'Estació de La Sagrera,2015-05-26T16:42:51+02:00,2021-09-09T02:14:50.344735+02:00,place,Equipament,<p></p>,09,Sant Andreu,61,la Sagrera,C Hondures,76,,BARCELONA,62089768,Nivell 2,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 2,0040103004029011,32189156.152658165,86119549.64028391,932740801
﻿99400387422,L'Estació de La Sagrera,2015-05-26T16:42:51+02:00,2021-09-09T02:14:50.344735+02:00,place,Equipament,<p></p>,09,Sant Andreu,61,la Sagrera,C Hondures,76,,BARCELONA,62089765,Transports singulars,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Transports singulars,0040103004029008,32189156.152658165,86119549.64028391,932740801
﻿99400387424,La Muralla Romana,2015-05-26T16:54:30+02:00,2021-09-09T02:14:53.602599+02:00,place,Equipament,<p></p>,01,Ciutat Vella,02,el Barri Gòtic,Pl Ramon Berenguer el Gran,3,,BARCELONA,29967624,Punts d'interès cultural,Equipaments >> Cultura i lleure >> Punts d'interès cultural,0040102004029,31331033.480738696,81954300.58496632,
﻿99400387424,La Muralla Romana,2015-05-26T16:54:30+02:00,2021-09-09T02:14:53.602599+02:00,place,Equipament,<p></p>,01,Ciutat Vella,02,el Barri Gòtic,Pl Ramon Berenguer el Gran,3,,BARCELONA,62089768,Nivell 2,Equipaments >> Cultura i lleure >> Punts d'interès cultural >> Nivell 2,0040103004029011,31331033.480738696,81954300.58496632,
